"","NFI_species","nfi_plot","meas_date","time_step","biomass_composition","meas_year","total_biomass_plot","pct_biomass","X","bark.thickness","bud.burst.timing..mean.month.","clonal.growth.form","coarse.root.rooting.depth","cold_tolerance","cone.serotiny","dispersal.distance","dispersal.syndrome","drought_tolerance","earliest.bud.burst.timing..month.","fire_resistance","fire_tolerance","foliage.type..deciduous.or.evergreen.","latest.bud.burst.timing..month.","leaf.dry.matter.content","leaf.flammability","leaf.force.to.punch","leaf.photosynthetic.rate","leaf.texture..coarseness.","leaf.thickness","leaf_length","maximum.height","plant.height..vegetative","resprouting.ability","shade_tolerance","specific.leaf.area","waterlogging_tolerance","wood..or.stem.specific..density","water.potential.at.50..loss.of.stem.hydraulic.conductivity","xylem.conductance","height.of.lowest.branch","hydraulic.safety.margin.50.","hydraulic.safety.margin.88.","leaf.mass.area","minimum.midday.xylem.pressure.potential","seed.bank.longevity","slope.of.vulnerability.curve","stem.conduit.diameter..vessels.and.tracheids.","water.potential.at.12..loss.of.stem.hydraulic.conductivity","water.potential.at.88..loss.of.stem.hydraulic.conductivity","degree.of.self.pruning","photosynthetic.water.use.efficiency","specific.leaf.conductivity","stem.conduit.density..vessels.and.tracheids.","stomatal.conductance","seedbank.duration","leaf.toughness","minimum.predawn.xylem.pressure.potential","stem.xylem.embolism.vulnerability..P50","Leaf.texture..sclerophylly..physical.strength..toughness.","Photosynthesis.rate.per.leaf.area","Plant.height.generative","leaf.water.content","seedbank.density","stomata.density","relative.growth.rate","intrinsic.water.use.efficiency"
"57","ABIE LAS ",1314376,2014-08-23,"t2",4735.50007,2014,6322.43,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","ABIE LAS ",1321236,2014-08-18,"t2",38.29282,2014,4770.12649,0.00802763198843391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","ABIE LAS ",1273001,2017-08-18,"t2",5395.47527,2017,18768.1539,0.287480340301344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","ABIE LAS ",1334961,2014-07-20,"t2",1164.4015,2014,4954.9,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","ABIE LAS ",1334976,2014-07-18,"t2",32.1148,2014,802.87,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","ABIE LAS ",1335001,2014-08-17,"t2",21.70367,2014,26.149,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","ABIE LAS ",1472691,2016-07-09,"t2",82.848,2016,8284.8,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","ABIE LAS ",1376296,2013-08-23,"t2",9399.9946,2013,9399.9946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","ABIE LAS ",1348741,2014-08-15,"t2",36.0056,2014,36.0056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","ABIE LAS ",1355561,2017-07-18,"t2",2114.0323,2017,5438.7835,0.388695799345571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","ABIE LAS ",1479566,2015-07-22,"t2",6631.434894,2015,6800.3606,0.975159301699383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","ABIE LAS ",1355646,2013-09-15,"t2",2890.88555,2013,4695.3613,0.615689691440784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","ABIE LAS ",1293691,2014-08-29,"t2",3723.4,2014,3723.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","ABIE LAS ",1493316,2015-07-19,"t2",1805.195008,2015,11681.4893,0.154534662630731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","ABIE LAS ",1300611,2019-07-31,"t2",1287.74536,2019,4487.5777,0.286957785711432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","ABIE LAS ",1307371,2017-08-16,"t2",4631.301706,2017,10498.3836,0.441144263960787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","ABIE LAS ",1307391,2017-08-19,"t2",482.1137,2017,1053.70265,0.457542457542458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","ABIE LAS ",1307401,2017-07-10,"t2",1977.5247,2017,8958.41635,0.220744897617981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","ABIE LAS ",1396936,2013-07-19,"t2",5638.70512,2013,6473.3506,0.871064378932295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","ABIE LAS ",1403871,2016-07-20,"t2",17.6439,2016,419.50998,0.0420583557988299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","ABIE LAS ",1445171,2016-07-18,"t2",3990.33,2016,3990.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","ABIE LAS ",1424411,2013-08-15,"t2",835.095425,2013,4929.2475,0.169416411937116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","ABIE LAS ",1328066,2014-08-12,"t2",945.26047,2014,1262.03,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","ABIE LAS ",1486451,2016-07-11,"t2",6933.76598,2016,6989.6547,0.992004079972649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","ABIE LAS ",1472701,2016-07-07,"t2",1781.39325,2016,3919.06515,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","ABIE LAS ",1507051,2015-08-08,"t2",755.89767,2015,2555.34401,0.295810531592574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","ABIE LAS ",1507026,2013-09-05,"t2",498.15736,2013,2191.7472,0.227287782094577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","ABIE LAS ",1486426,2015-07-15,"t2",16.40751,2015,346.12229,0.0474037947686062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","ACER MAC ",1520716,2016-06-20,"t2",235.44549,2016,11246.8282,0.0209343901954508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","ACER NEG  ",1239011,2013-09-05,"t2",6.307425,2013,5239.73505,0.00120376792715884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","ALNU RUB ",1348646,2017-08-08,"t2",469.86315,2017,2720.83545,0.172690763052209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","ALNU RUB ",1479401,2009-08-25,"t2",22.374684,2009,6423.08073,0.00348348167188613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","ALNU RUB ",1520716,2016-06-20,"t2",2612.32377,2016,11246.8282,0.232272043597145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","ALNU RUG  ",1239011,2013-09-05,"t2",68.55564,2013,5239.73505,0.0130837989604074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","ALNU SPP ",1142241,2021-07-14,"t2",3.7995,2021,3.7995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","BETU NEO ",1135471,2019-07-22,"t2",20.58604,2019,307.7755,0.0668865455502469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","BETU NEO ",1156121,2019-07-12,"t2",36.24117,2019,5177.31,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","BETU NEO ",1224916,2019-07-22,"t2",344.26588,2019,12282.91479,0.028028028028028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","BETU NEO ",1259336,2019-09-07,"t2",203.48604,2019,7536.52,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","BETU NEO  ",997846,2018-08-31,"t2",0.926312,2018,342.716312,0.00270285354844738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","BETU NEO  ",935891,2019-07-30,"t2",1.03401,2019,96.65401,0.0106980558799371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","BETU PAP",1266481,2013-08-31,"t2",15.902488,2013,2059.3022,0.00772227019424347,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"99","BETU PAP",1294041,2013-08-29,"t2",0.058284,2013,0.058284,1,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"100","BETU PAP",1321581,2013-08-26,"t2",69.5484,2013,3859.9362,0.018018018018018,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"101","BETU PAP",1266491,2009-08-31,"t2",0.249501,2009,24.9501,0.01,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"102","BETU PAP",1280211,2015-09-02,"t2",13.047179,2015,5478.0207,0.00238173232897787,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"103","BETU PAP",1280191,2016-09-05,"t2",113.257,2016,2265.14,0.05,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"104","BETU PAP",1238941,2013-09-02,"t2",3.494782,2013,8570.3237,0.000407777129818329,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"105","BETU PAP",1266411,2012-08-05,"t2",64.792751,2012,158.0311,0.41,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"106","BETU PAP",1266511,2017-10-05,"t2",1118.01252,2017,6550.24574,0.170682530759525,12,7.92657246376812,4,2,1,-52.22,1,63.3333333333333,6,2.02,4,NA,2,1,4,0.34242,NA,2.02578816777491,11.0992673475843,2,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"107","BETU PAP ",1107906,2020-07-23,"t2",3869.62004,2020,13546.15684,0.285661836468151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","BETU PAP ",1114761,2020-08-12,"t2",5.143644,2020,3064.103004,0.00167867855397984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","BETU PAP ",1142341,2019-07-23,"t2",1337.23396,2019,2040.1064,0.655472655739916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","BETU PAP ",1245546,2019-09-10,"t2",209.04096,2019,823.318584,0.253900451249865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","BETU PAP ",1424471,2014-07-09,"t2",185.43291,2014,4834.8428,0.0383534517399407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","BETU PAP ",1383151,2009-08-07,"t2",386.58711,2009,1565.13,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","BETU PAP ",1507066,2015-08-09,"t2",106.07042,2015,2573.2379,0.0412206038159161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
